ＩＤ,年齢,都道府県,性別,結婚,職業,業種,世帯年収,居住形態,子供有無,Q.1,,,Q.2,,,,,,,,,,Q.3,,,,,,,,,Q.4-m1,,,,,,,,Q.4-m2,,,,,,,,Q.4-m3,,,,,,,,Q.4-m4,,,,,,,,Q.4-m5,,,,,,,,Q.4-m6,,,,,,,,Q.4-m7,,,,,,,,Q.4-m8,,,,,,,,Q.5,,,,,,,,,,,
,,,,,,,,,,1,2,3,1,2,3,4,5,6,7,8,8(FA),9,1,2,3,4,5,6,7,7(FA),8,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,1,2,3,4,5,6,7,8,9,10,10(FA),11
m8998539829,60,東京都,男性,既婚,会社員(正社員),商社・卸売り・小売業,"900万〜1,000万未満",賃貸（マンション）,あり,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,,0
m8994528758,51,愛知県,男性,未婚,会社員(正社員),運送・輸送業,400万〜500万未満,持ち家（一戸建て）,なし,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,0
m8998932964,41,兵庫県,女性,未婚,会社員（契約・派遣社員）,教育業,300万〜400万未満,持ち家（一戸建て）,なし,0,0,1,1,1,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,,0
m8993912895,27,京都府,男性,未婚,会社員(正社員),商社・卸売り・小売業,400万〜500万未満,賃貸（マンション）,なし,0,0,1,1,0,1,0,0,1,0,0,,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,,0
m8990144395,27,神奈川県,女性,既婚,専業主婦,勤めていない,"900万〜1,000万未満",賃貸（アパート）,なし,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,,0
m8992442845,47,愛知県,男性,既婚,会社員(正社員),製造業,700万〜800万未満,持ち家（一戸建て）,あり,0,0,1,0,1,0,0,0,0,0,0,,0,1,0,1,0,1,1,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,,0
m8995561863,62,愛知県,女性,既婚,専業主婦,勤めていない,400万〜500万未満,持ち家（一戸建て）,あり,0,0,1,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
m8998831074,60,東京都,男性,既婚,会社員(正社員),製造業,400万〜500万未満,持ち家（マンション）,あり,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,0
m89986504822,40,佐賀県,男性,未婚,その他,非営利団体,300万〜400万未満,持ち家（一戸建て）,なし,0,1,0,1,1,1,1,1,1,1,0,,0,0,1,1,0,1,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,,0
m89986724558,45,北海道,女性,既婚,会社員(正社員),サービス業,"1,000万〜1,200万未満",持ち家（一戸建て）,あり,1,0,0,0,1,1,0,0,1,0,0,,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,,0
m8998571284,48,東京都,女性,未婚,会社員(正社員),情報通信業,400万〜500万未満,賃貸（マンション）,なし,0,0,1,0,1,1,0,0,0,0,0,,0,1,0,0,1,1,1,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,,0
m8998613173,53,大阪府,女性,既婚,専業主婦,勤めていない,700万〜800万未満,賃貸（マンション）,なし,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0
m899897235,62,東京都,女性,既婚,パート・アルバイト,金融・証券・保険業,"1,200万〜1,500万未満",持ち家（一戸建て）,あり,0,1,0,1,1,1,1,0,1,1,0,,0,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,,0
m8995305864,42,埼玉県,男性,未婚,自由業,情報通信業,300万〜400万未満,持ち家（一戸建て）,なし,0,0,1,1,1,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,0
m8998271850,63,福岡県,男性,既婚,無職,勤めていない,500万〜600万未満,持ち家（一戸建て）,あり,0,0,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,0
m899562900,62,神奈川県,男性,既婚,会社員（契約・派遣社員）,製造業,500万〜600万未満,持ち家（マンション）,あり,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,,0
m8998431690,56,新潟県,女性,既婚,専業主婦,勤めていない,"1,000万〜1,200万未満",持ち家（一戸建て）,あり,0,0,1,1,1,1,0,0,0,0,0,,0,1,0,0,1,1,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,,0
m899050848,63,神奈川県,男性,既婚,自営業,商社・卸売り・小売業,"1,000万〜1,200万未満",持ち家（一戸建て）,あり,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1
m899121425,59,沖縄県,男性,既婚,会社員(正社員),不動産業,600万〜700万未満,持ち家（一戸建て）,あり,0,0,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,,0
m899168153,43,大阪府,女性,既婚,会社員(正社員),建設業,"1,000万〜1,200万未満",持ち家（マンション）,あり,0,0,1,1,1,1,0,0,0,0,0,,0,1,0,0,1,1,1,0,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,,0
m899729595,53,千葉県,男性,未婚,会社員(正社員),建設業,"1,000万〜1,200万未満",持ち家（一戸建て）,あり,0,1,0,1,1,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,,0
m8995847261,52,山梨県,男性,既婚,公務員（教職員を除く）,その他,600万〜700万未満,持ち家（一戸建て）,あり,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0
m899318145,55,奈良県,男性,未婚,会社員(正社員),サービス業,600万〜700万未満,持ち家（一戸建て）,なし,0,0,1,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0
m8995188058,47,埼玉県,女性,未婚,会社員（契約・派遣社員）,製造業,400万〜500万未満,持ち家（一戸建て）,なし,0,0,1,1,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,,0
m8998588678,57,埼玉県,男性,既婚,会社員(正社員),製造業,500万〜600万未満,持ち家（一戸建て）,あり,0,0,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0
m8990473506,47,東京都,男性,既婚,公務員（教職員を除く）,その他,400万〜500万未満,賃貸（マンション）,なし,0,0,1,0,1,1,0,0,0,1,0,,0,1,0,0,1,0,1,0,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,,0
m8998595448,55,大阪府,男性,既婚,自営業,商社・卸売り・小売業,300万〜400万未満,社宅,あり,0,1,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1
m8995571646,59,北海道,男性,既婚,会社員(正社員),建設業,"900万〜1,000万未満",賃貸（マンション）,あり,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0
m899125680,36,兵庫県,女性,未婚,会社員(正社員),サービス業,"1,500万〜1,800万未満",持ち家（一戸建て）,なし,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
m8995360060,60,東京都,男性,既婚,会社員(正社員),商社・卸売り・小売業,800万〜900万未満,持ち家（一戸建て）,なし,0,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0
m8998644929,45,北海道,男性,既婚,医師・医療関係者,医療・福祉,500万〜600万未満,賃貸（マンション）,あり,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,,0
m899795575,37,大阪府,男性,未婚,公務員（教職員を除く）,その他,400万〜500万未満,賃貸（マンション）,なし,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0
m8995106259,62,東京都,女性,未婚,自由業,サービス業,"1,200万〜1,500万未満",賃貸（マンション）,なし,0,0,1,1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,0
m8998401393,55,神奈川県,男性,既婚,会社員(正社員),商社・卸売り・小売業,"1,000万〜1,200万未満",持ち家（一戸建て）,あり,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0
m899700775,29,茨城県,男性,既婚,会社員(正社員),農業・林業・漁業・鉱業,"900万〜1,000万未満",持ち家（一戸建て）,なし,0,0,1,0,0,0,0,0,0,0,0,,1,1,1,0,1,0,1,0,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1
m8994823654,57,大阪府,女性,既婚,会社員(正社員),商社・卸売り・小売業,800万〜900万未満,賃貸（マンション）,なし,0,0,1,1,0,0,0,0,0,0,0,,0,1,1,1,1,1,1,0,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,,0
m8991615312,31,東京都,女性,既婚,パート・アルバイト,医療・福祉,600万〜700万未満,賃貸（マンション）,なし,0,0,1,0,0,1,0,0,0,1,0,,0,1,0,0,1,1,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,,0
m89967181,59,広島県,男性,未婚,会社員(正社員),製造業,600万〜700万未満,持ち家（一戸建て）,なし,0,0,1,0,1,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,,0
m899434665,60,東京都,男性,既婚,自営業,サービス業,"1,200万〜1,500万未満",持ち家（一戸建て）,あり,0,0,1,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0
m899551663,51,京都府,男性,既婚,自由業,教育業,"1,200万〜1,500万未満",持ち家（一戸建て）,あり,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,,0
m8998777425,55,山口県,男性,未婚,会社員(正社員),製造業,400万〜500万未満,持ち家（一戸建て）,なし,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
m8994760717,35,東京都,男性,未婚,会社員(正社員),製造業,400万〜500万未満,賃貸（マンション）,なし,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1
m8998265777,50,千葉県,女性,既婚,専業主婦,勤めていない,400万〜500万未満,賃貸（一戸建て）,あり,0,1,0,1,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,,0
m8998952784,43,群馬県,女性,既婚,パート・アルバイト,製造業,600万〜700万未満,持ち家（一戸建て）,なし,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,0
m899491366,63,岐阜県,男性,既婚,自営業,サービス業,400万〜500万未満,持ち家（一戸建て）,あり,0,0,1,0,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,,0
m899786664,46,大阪府,男性,既婚,会社員(正社員),製造業,700万〜800万未満,持ち家（マンション）,あり,0,0,1,0,0,1,0,0,0,0,0,,0,1,0,1,1,1,1,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0
m8998737915,45,福岡県,女性,既婚,自由業,情報通信業,"1,000万〜1,200万未満",持ち家（一戸建て）,あり,0,0,1,1,1,1,1,0,0,1,0,,0,1,0,1,1,1,1,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,0
m899348564,47,兵庫県,女性,未婚,会社員(正社員),サービス業,400万〜500万未満,賃貸（マンション）,なし,0,0,1,1,0,1,0,0,0,0,0,,0,1,0,0,1,0,1,0,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,,0
m8993819201,43,神奈川県,男性,既婚,会社員(正社員),情報通信業,600万〜700万未満,持ち家（マンション）,あり,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1
m89986186147,41,北海道,女性,既婚,パート・アルバイト,農業・林業・漁業・鉱業,400万〜500万未満,持ち家（一戸建て）,あり,1,0,0,1,1,1,0,0,1,0,0,,0,1,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0
